date,PostCount
2011-01-06 18:04:08,1.0
2011-01-11 18:04:08,0.0
2011-01-16 18:04:08,0.0
2011-01-21 18:04:08,0.0
2011-01-26 18:04:08,0.0
2011-01-31 18:04:08,0.0
2011-02-05 18:04:08,0.0
2011-02-10 18:04:08,0.0
2011-02-15 18:04:08,0.0
2011-02-20 18:04:08,0.0
2011-02-25 18:04:08,0.0
2011-03-02 18:04:08,0.0
2011-03-07 18:04:08,0.0
2011-03-12 18:04:08,0.0
2011-03-17 18:04:08,0.0
2011-03-22 18:04:08,0.0
2011-03-27 18:04:08,0.0
2011-04-01 18:04:08,0.0
2011-04-06 18:04:08,1.0
2011-04-11 18:04:08,0.0
2011-04-16 18:04:08,0.0
2011-04-21 18:04:08,0.0
2011-04-26 18:04:08,0.0
2011-05-01 18:04:08,0.0
2011-05-06 18:04:08,0.0
2011-05-11 18:04:08,0.0
2011-05-16 18:04:08,0.0
2011-05-21 18:04:08,0.0
2011-05-26 18:04:08,0.0
2011-05-31 18:04:08,0.0
2011-06-05 18:04:08,0.0
2011-06-10 18:04:08,0.0
2011-06-15 18:04:08,0.0
2011-06-20 18:04:08,0.0
2011-06-25 18:04:08,0.0
2011-06-30 18:04:08,0.0
2011-07-05 18:04:08,0.0
2011-07-10 18:04:08,1.0
2011-07-15 18:04:08,0.0
2011-07-20 18:04:08,0.0
2011-07-25 18:04:08,0.0
2011-07-30 18:04:08,0.0
2011-08-04 18:04:08,0.0
2011-08-09 18:04:08,0.0
2011-08-14 18:04:08,0.0
2011-08-19 18:04:08,0.0
2011-08-24 18:04:08,0.0
2011-08-29 18:04:08,0.0
2011-09-03 18:04:08,0.0
2011-09-08 18:04:08,0.0
2011-09-13 18:04:08,1.0
2011-09-18 18:04:08,0.0
2011-09-23 18:04:08,0.0
2011-09-28 18:04:08,0.0
2011-10-03 18:04:08,0.0
2011-10-08 18:04:08,0.0
2011-10-13 18:04:08,0.0
2011-10-18 18:04:08,0.0
2011-10-23 18:04:08,0.0
2011-10-28 18:04:08,0.0
2011-11-02 18:04:08,0.0
2011-11-07 18:04:08,0.0
2011-11-12 18:04:08,0.0
2011-11-17 18:04:08,1.0
2011-11-22 18:04:08,0.0
2011-11-27 18:04:08,3.0
2011-12-02 18:04:08,1.0
2011-12-07 18:04:08,0.0
2011-12-12 18:04:08,0.0
2011-12-17 18:04:08,1.0
2011-12-22 18:04:08,0.0
2011-12-27 18:04:08,0.0
2012-01-01 18:04:08,0.0
2012-01-06 18:04:08,0.0
2012-01-11 18:04:08,0.0
2012-01-16 18:04:08,0.0
2012-01-21 18:04:08,0.0
2012-01-26 18:04:08,1.0
2012-01-31 18:04:08,0.0
2012-02-05 18:04:08,1.0
2012-02-10 18:04:08,1.0
2012-02-15 18:04:08,1.0
2012-02-20 18:04:08,3.0
2012-02-25 18:04:08,0.0
2012-03-01 18:04:08,0.0
2012-03-06 18:04:08,0.0
2012-03-11 18:04:08,3.0
2012-03-16 18:04:08,2.0
2012-03-21 18:04:08,0.0
2012-03-26 18:04:08,0.0
2012-03-31 18:04:08,0.0
2012-04-05 18:04:08,0.0
2012-04-10 18:04:08,0.0
2012-04-15 18:04:08,1.0
2012-04-20 18:04:08,1.0
2012-04-25 18:04:08,3.0
2012-04-30 18:04:08,2.0
2012-05-05 18:04:08,2.0
2012-05-10 18:04:08,2.0
2012-05-15 18:04:08,2.0
2012-05-20 18:04:08,0.0
2012-05-25 18:04:08,0.0
2012-05-30 18:04:08,0.0
2012-06-04 18:04:08,0.0
2012-06-09 18:04:08,3.0
2012-06-14 18:04:08,1.0
2012-06-19 18:04:08,3.0
2012-06-24 18:04:08,3.0
2012-06-29 18:04:08,4.0
2012-07-04 18:04:08,0.0
2012-07-09 18:04:08,1.0
2012-07-14 18:04:08,2.0
2012-07-19 18:04:08,1.0
2012-07-24 18:04:08,3.0
2012-07-29 18:04:08,2.0
2012-08-03 18:04:08,2.0
2012-08-08 18:04:08,3.0
2012-08-13 18:04:08,4.0
2012-08-18 18:04:08,2.0
2012-08-23 18:04:08,2.0
2012-08-28 18:04:08,4.0
2012-09-02 18:04:08,8.0
2012-09-07 18:04:08,6.0
2012-09-12 18:04:08,3.0
2012-09-17 18:04:08,4.0
2012-09-22 18:04:08,2.0
2012-09-27 18:04:08,2.0
2012-10-02 18:04:08,2.0
2012-10-07 18:04:08,7.0
2012-10-12 18:04:08,2.0
2012-10-17 18:04:08,0.0
2012-10-22 18:04:08,4.0
2012-10-27 18:04:08,3.0
2012-11-01 18:04:08,3.0
2012-11-06 18:04:08,3.0
2012-11-11 18:04:08,5.0
2012-11-16 18:04:08,3.0
2012-11-21 18:04:08,2.0
2012-11-26 18:04:08,2.0
2012-12-01 18:04:08,4.0
2012-12-06 18:04:08,4.0
2012-12-11 18:04:08,1.0
2012-12-16 18:04:08,2.0
2012-12-21 18:04:08,8.0
2012-12-26 18:04:08,0.0
2012-12-31 18:04:08,1.0
2013-01-05 18:04:08,6.0
2013-01-10 18:04:08,9.0
2013-01-15 18:04:08,2.0
2013-01-20 18:04:08,6.0
2013-01-25 18:04:08,6.0
2013-01-30 18:04:08,8.0
2013-02-04 18:04:08,7.0
2013-02-09 18:04:08,6.0
2013-02-14 18:04:08,8.0
2013-02-19 18:04:08,7.0
2013-02-24 18:04:08,7.0
2013-03-01 18:04:08,9.0
2013-03-06 18:04:08,8.0
2013-03-11 18:04:08,7.0
2013-03-16 18:04:08,7.0
2013-03-21 18:04:08,4.0
2013-03-26 18:04:08,2.0
2013-03-31 18:04:08,5.0
2013-04-05 18:04:08,10.0
2013-04-10 18:04:08,9.0
2013-04-15 18:04:08,5.0
2013-04-20 18:04:08,8.0
2013-04-25 18:04:08,6.0
2013-04-30 18:04:08,8.0
2013-05-05 18:04:08,12.0
2013-05-10 18:04:08,11.0
2013-05-15 18:04:08,6.0
2013-05-20 18:04:08,4.0
2013-05-25 18:04:08,8.0
2013-05-30 18:04:08,5.0
2013-06-04 18:04:08,5.0
2013-06-09 18:04:08,6.0
2013-06-14 18:04:08,11.0
2013-06-19 18:04:08,5.0
2013-06-24 18:04:08,5.0
2013-06-29 18:04:08,7.0
2013-07-04 18:04:08,12.0
2013-07-09 18:04:08,8.0
2013-07-14 18:04:08,7.0
2013-07-19 18:04:08,10.0
2013-07-24 18:04:08,6.0
2013-07-29 18:04:08,3.0
2013-08-03 18:04:08,8.0
2013-08-08 18:04:08,3.0
2013-08-13 18:04:08,5.0
2013-08-18 18:04:08,10.0
2013-08-23 18:04:08,12.0
2013-08-28 18:04:08,4.0
2013-09-02 18:04:08,8.0
2013-09-07 18:04:08,5.0
2013-09-12 18:04:08,8.0
2013-09-17 18:04:08,3.0
2013-09-22 18:04:08,8.0
2013-09-27 18:04:08,11.0
2013-10-02 18:04:08,5.0
2013-10-07 18:04:08,10.0
2013-10-12 18:04:08,12.0
2013-10-17 18:04:08,6.0
2013-10-22 18:04:08,7.0
2013-10-27 18:04:08,13.0
2013-11-01 18:04:08,10.0
2013-11-06 18:04:08,5.0
2013-11-11 18:04:08,7.0
2013-11-16 18:04:08,18.0
2013-11-21 18:04:08,17.0
2013-11-26 18:04:08,11.0
2013-12-01 18:04:08,14.0
2013-12-06 18:04:08,21.0
2013-12-11 18:04:08,21.0
2013-12-16 18:04:08,14.0
2013-12-21 18:04:08,20.0
2013-12-26 18:04:08,5.0
2013-12-31 18:04:08,9.0
2014-01-05 18:04:08,7.0
2014-01-10 18:04:08,19.0
2014-01-15 18:04:08,15.0
2014-01-20 18:04:08,17.0
2014-01-25 18:04:08,11.0
2014-01-30 18:04:08,28.0
2014-02-04 18:04:08,11.0
2014-02-09 18:04:08,14.0
2014-02-14 18:04:08,8.0
2014-02-19 18:04:08,19.0
2014-02-24 18:04:08,10.0
2014-03-01 18:04:08,15.0
2014-03-06 18:04:08,18.0
2014-03-11 18:04:08,10.0
2014-03-16 18:04:08,14.0
2014-03-21 18:04:08,22.0
2014-03-26 18:04:08,11.0
2014-03-31 18:04:08,21.0
2014-04-05 18:04:08,22.0
2014-04-10 18:04:08,12.0
2014-04-15 18:04:08,23.0
2014-04-20 18:04:08,16.0
2014-04-25 18:04:08,21.0
2014-04-30 18:04:08,18.0
2014-05-05 18:04:08,12.0
2014-05-10 18:04:08,14.0
2014-05-15 18:04:08,12.0
2014-05-20 18:04:08,8.0
2014-05-25 18:04:08,13.0
2014-05-30 18:04:08,21.0
2014-06-04 18:04:08,13.0
2014-06-09 18:04:08,15.0
2014-06-14 18:04:08,17.0
2014-06-19 18:04:08,14.0
2014-06-24 18:04:08,15.0
2014-06-29 18:04:08,13.0
2014-07-04 18:04:08,16.0
2014-07-09 18:04:08,19.0
2014-07-14 18:04:08,14.0
2014-07-19 18:04:08,18.0
2014-07-24 18:04:08,23.0
2014-07-29 18:04:08,17.0
2014-08-03 18:04:08,9.0
2014-08-08 18:04:08,17.0
2014-08-13 18:04:08,16.0
2014-08-18 18:04:08,15.0
2014-08-23 18:04:08,16.0
2014-08-28 18:04:08,15.0
2014-09-02 18:04:08,12.0
2014-09-07 18:04:08,13.0
2014-09-12 18:04:08,12.0
2014-09-17 18:04:08,9.0
2014-09-22 18:04:08,10.0
2014-09-27 18:04:08,8.0
2014-10-02 18:04:08,15.0
2014-10-07 18:04:08,14.0
2014-10-12 18:04:08,20.0
2014-10-17 18:04:08,12.0
2014-10-22 18:04:08,12.0
2014-10-27 18:04:08,13.0
2014-11-01 18:04:08,15.0
2014-11-06 18:04:08,15.0
2014-11-11 18:04:08,15.0
2014-11-16 18:04:08,19.0
2014-11-21 18:04:08,15.0
2014-11-26 18:04:08,13.0
2014-12-01 18:04:08,8.0
2014-12-06 18:04:08,18.0
2014-12-11 18:04:08,18.0
2014-12-16 18:04:08,21.0
2014-12-21 18:04:08,19.0
2014-12-26 18:04:08,11.0
2014-12-31 18:04:08,12.0
2015-01-05 18:04:08,9.0
2015-01-10 18:04:08,17.0
2015-01-15 18:04:08,17.0
2015-01-20 18:04:08,21.0
2015-01-25 18:04:08,20.0
2015-01-30 18:04:08,21.0
2015-02-04 18:04:08,13.0
2015-02-09 18:04:08,20.0
2015-02-14 18:04:08,16.0
2015-02-19 18:04:08,18.0
2015-02-24 18:04:08,27.0
2015-03-01 18:04:08,14.0
2015-03-06 18:04:08,24.0
2015-03-11 18:04:08,14.0
2015-03-16 18:04:08,14.0
2015-03-21 18:04:08,27.0
2015-03-26 18:04:08,15.0
2015-03-31 18:04:08,24.0
2015-04-05 18:04:08,19.0
2015-04-10 18:04:08,31.0
2015-04-15 18:04:08,27.0
2015-04-20 18:04:08,23.0
2015-04-25 18:04:08,26.0
2015-04-30 18:04:08,22.0
2015-05-05 18:04:08,39.0
2015-05-10 18:04:08,30.0
2015-05-15 18:04:08,20.0
2015-05-20 18:04:08,19.0
2015-05-25 18:04:08,31.0
2015-05-30 18:04:08,24.0
2015-06-04 18:04:08,15.0
2015-06-09 18:04:08,20.0
2015-06-14 18:04:08,26.0
2015-06-19 18:04:08,25.0
2015-06-24 18:04:08,23.0
2015-06-29 18:04:08,30.0
2015-07-04 18:04:08,34.0
2015-07-09 18:04:08,34.0
2015-07-14 18:04:08,24.0
2015-07-19 18:04:08,20.0
2015-07-24 18:04:08,24.0
2015-07-29 18:04:08,23.0
2015-08-03 18:04:08,23.0
2015-08-08 18:04:08,33.0
2015-08-13 18:04:08,24.0
2015-08-18 18:04:08,15.0
2015-08-23 18:04:08,25.0
2015-08-28 18:04:08,38.0
2015-09-02 18:04:08,14.0
2015-09-07 18:04:08,13.0
2015-09-12 18:04:08,12.0
2015-09-17 18:04:08,35.0
2015-09-22 18:04:08,32.0
2015-09-27 18:04:08,20.0
2015-10-02 18:04:08,18.0
2015-10-07 18:04:08,32.0
2015-10-12 18:04:08,20.0
2015-10-17 18:04:08,25.0
2015-10-22 18:04:08,26.0
2015-10-27 18:04:08,20.0
2015-11-01 18:04:08,21.0
2015-11-06 18:04:08,37.0
2015-11-11 18:04:08,30.0
2015-11-16 18:04:08,24.0
2015-11-21 18:04:08,37.0
2015-11-26 18:04:08,30.0
2015-12-01 18:04:08,26.0
2015-12-06 18:04:08,28.0
2015-12-11 18:04:08,38.0
2015-12-16 18:04:08,26.0
2015-12-21 18:04:08,27.0
2015-12-26 18:04:08,23.0
2015-12-31 18:04:08,30.0
2016-01-05 18:04:08,23.0
2016-01-10 18:04:08,31.0
2016-01-15 18:04:08,36.0
2016-01-20 18:04:08,41.0
2016-01-25 18:04:08,34.0
2016-01-30 18:04:08,28.0
2016-02-04 18:04:08,43.0
2016-02-09 18:04:08,41.0
2016-02-14 18:04:08,44.0
2016-02-19 18:04:08,35.0
2016-02-24 18:04:08,33.0
2016-02-29 18:04:08,23.0
2016-03-05 18:04:08,48.0
2016-03-10 18:04:08,35.0
2016-03-15 18:04:08,46.0
2016-03-20 18:04:08,32.0
2016-03-25 18:04:08,30.0
2016-03-30 18:04:08,36.0
2016-04-04 18:04:08,30.0
2016-04-09 18:04:08,45.0
2016-04-14 18:04:08,43.0
2016-04-19 18:04:08,32.0
2016-04-24 18:04:08,37.0
2016-04-29 18:04:08,43.0
2016-05-04 18:04:08,45.0
2016-05-09 18:04:08,41.0
2016-05-14 18:04:08,46.0
2016-05-19 18:04:08,35.0
2016-05-24 18:04:08,39.0
2016-05-29 18:04:08,37.0
2016-06-03 18:04:08,42.0
2016-06-08 18:04:08,45.0
2016-06-13 18:04:08,40.0
2016-06-18 18:04:08,43.0
2016-06-23 18:04:08,38.0
2016-06-28 18:04:08,38.0
2016-07-03 18:04:08,35.0
2016-07-08 18:04:08,44.0
2016-07-13 18:04:08,36.0
2016-07-18 18:04:08,42.0
2016-07-23 18:04:08,45.0
2016-07-28 18:04:08,48.0
2016-08-02 18:04:08,36.0
2016-08-07 18:04:08,43.0
2016-08-12 18:04:08,33.0
2016-08-17 18:04:08,41.0
2016-08-22 18:04:08,37.0
2016-08-27 18:04:08,46.0
2016-09-01 18:04:08,35.0
2016-09-06 18:04:08,26.0
2016-09-11 18:04:08,34.0
2016-09-16 18:04:08,47.0
2016-09-21 18:04:08,36.0
2016-09-26 18:04:08,40.0
2016-10-01 18:04:08,38.0
2016-10-06 18:04:08,40.0
2016-10-11 18:04:08,34.0
2016-10-16 18:04:08,33.0
2016-10-21 18:04:08,56.0
2016-10-26 18:04:08,42.0
2016-10-31 18:04:08,35.0
2016-11-05 18:04:08,59.0
2016-11-10 18:04:08,53.0
2016-11-15 18:04:08,44.0
2016-11-20 18:04:08,50.0
2016-11-25 18:04:08,50.0
2016-11-30 18:04:08,13.0
