id,value
"AUS","5"
"ISR","5"
"ZAF","1"
"PER","2"
"ROU","1"
"Europe","1"
"GRC","1"
"FRA","4"
"HUN","1"
"GBR","8"
"TWN","1"
"CHE","7"
"DNK","4"
"LVA","1"
"NOR","2"
"DEU","18"
"LKA","1"
"SWE","4"
"CHL","1"
"ITA","3"
"JPN","1"
"CAN","12"
"HKG","3"
"QAT","1"
"IND","5"
"HRV","1"
"ARG","1"
"UK","23"
"NLD","6"
"SGP","1"
"IRL","1"
"TUR","3"
"POL","1"
"USA","100"
"NZL","3"
"AUT","3"
"RUS","5"
"Africa","1"
"BRA","3"
"BEL","3"
"ESP","3"
